ts	cid	nid	symbol	buyer	seller	volume	rate	amount
2024-11-25T11:58:36.145747	2024112505002280	9213	HATHY	28	26	50	1518	75900
2024-11-25T11:58:36.145771	2024112505002281	9213	HATHY	28	45	123	1520	186960
2024-11-25T11:58:36.70674	2024112505002282	9213	HATHY	7	45	15	1515	22725
2024-11-25T11:58:37.542743	2024112505002283	8133	PHCL	64	47	360	550	198000
2024-11-25T11:58:37.543017	2024112505002284	8133	PHCL	64	48	10	550	5500
2024-11-25T11:58:37.543209	2024112505002285	8133	PHCL	64	44	45	550	24750
2024-11-25T11:58:37.543409	2024112505002286	8133	PHCL	64	49	85	550	46750
2024-11-25T11:58:41.000852	2024112505002287	9213	HATHY	7	17	11	1515	16665
2024-11-25T11:58:44.724905	2024112505002288	2898	NRN	32	58	10	1003	10030
2024-11-25T11:58:46.537836	2024112505002289	9199	RNLI	38	38	1	496	496
2024-11-25T11:58:49.891191	2024112505002290	2779	NICGF	5	7	1000	10.9	10900
2024-11-25T11:58:50.25849	2024112505002291	9199	RNLI	14	56	11	506.3	5569.3
2024-11-25T11:58:52.805863	2024112505002292	8031	MBJC	45	41	50	383.9	19195
2024-11-25T11:58:55.589631	2024112505002293	9199	RNLI	14	57	11	506.3	5569.3
2024-11-25T11:58:58.848703	2024112505002294	9234	HRL	49	58	10	845	8450
2024-11-25T11:58:59.919272	2024112505002295	2779	NICGF	5	42	10000	10.94	109400
2024-11-25T11:58:59.966567	2024112505002296	2742	HIDCL	34	45	34	260	8840
2024-11-25T11:59:02.049152	2024112505002297	9213	HATHY	81	45	77	1520	117040
2024-11-25T11:59:02.0494	2024112505002298	9213	HATHY	81	59	90	1520	136800
2024-11-25T11:59:02.04957	2024112505002299	9213	HATHY	81	8	33	1520	50160
2024-11-25T11:59:02.38335	2024112505002300	2898	NRN	32	49	290	1003	290870
2024-11-25T11:59:03.885758	2024112505002301	9225	VLUCL	45	58	10	648.1	6481
2024-11-25T11:59:04.343654	2024112505002302	9213	HATHY	7	32	50	1515	75750
2024-11-25T11:59:04.466521	2024112505002303	2919	NIFRA	26	49	40	266	10640
2024-11-25T11:59:05.505478	2024112505002304	8133	PHCL	1	49	500	550	275000
2024-11-25T11:59:07.376015	2024112505002305	2809	SHIVM	77	91	114	579	66006
2024-11-25T11:59:08.357402	2024112505002306	235	HDL	36	42	20	1310	26200
2024-11-25T11:59:08.731821	2024112505002307	9199	RNLI	38	38	1	497	497
2024-11-25T11:59:09.83419	2024112505002308	9159	SMJC	13	36	10	545	5450
2024-11-25T11:59:09.83425	2024112505002309	9159	SMJC	13	58	10	548	5480
2024-11-25T11:59:09.834275	2024112505002310	9159	SMJC	13	58	10	548	5480
2024-11-25T11:59:09.834298	2024112505002311	9159	SMJC	13	17	470	549	258030
2024-11-25T11:59:10.367992	2024112505002312	8133	PHCL	32	49	15	550	8250
2024-11-25T11:59:10.368271	2024112505002313	8133	PHCL	32	49	185	550	101750
2024-11-25T11:59:13.544289	2024112505002314	235	HDL	50	42	19	1310	24890
2024-11-25T11:59:14.242211	2024112505002315	9234	HRL	28	50	10	847	8470
2024-11-25T11:59:15.581096	2024112505002316	9183	NRM	49	11	13	467	6071
2024-11-25T11:59:20.096334	2024112505002317	9199	RNLI	44	34	11	506.4	5570.4
2024-11-25T11:59:29.243417	2024112505002318	2881	NRIC	45	16	17	773.2	13144.4
2024-11-25T11:59:29.685569	2024112505002319	9234	HRL	49	50	426	847	360822
2024-11-25T11:59:29.6862	2024112505002320	9234	HRL	49	39	10	847	8470
2024-11-25T11:59:29.686724	2024112505002321	9234	HRL	49	50	10	847	8470
2024-11-25T11:59:29.687157	2024112505002322	9234	HRL	49	48	10	847	8470
2024-11-25T11:59:29.687645	2024112505002323	9234	HRL	49	34	10	847	8470
2024-11-25T11:59:29.68823	2024112505002324	9234	HRL	49	6	10	847	8470
2024-11-25T11:59:29.688644	2024112505002325	9234	HRL	49	90	10	847	8470
2024-11-25T11:59:29.68883	2024112505002326	9234	HRL	49	58	10	847	8470
2024-11-25T11:59:31.176668	2024112505002327	9183	NRM	32	58	47	466	21902
2024-11-25T11:59:32.917999	2024112505002328	9199	RNLI	41	41	11	506.5	5571.5
2024-11-25T11:59:34.616857	2024112505002329	9216	SONA	1	81	80	470	37600
2024-11-25T11:59:34.617027	2024112505002330	9216	SONA	1	4	10	470	4700
2024-11-25T11:59:34.617094	2024112505002331	9216	SONA	1	49	10	470	4700
2024-11-25T11:59:35.536959	2024112505002332	2919	NIFRA	94	35	54	266	14364
2024-11-25T11:59:35.551572	2024112505002333	9199	RNLI	41	35	11	506.5	5571.5
2024-11-25T11:59:36.215743	2024112505002334	9209	CLI	94	58	10	670.5	6705
2024-11-25T11:59:37.041064	2024112505002335	9209	CLI	94	4	10	670.5	6705
2024-11-25T11:59:40.274504	2024112505002336	9234	HRL	49	17	10	845	8450
2024-11-25T11:59:40.62388	2024112505002337	2898	NRN	43	21	100	1002	100200
2024-11-25T11:59:40.62421	2024112505002338	2898	NRN	49	21	400	1001.1	400440
2024-11-25T11:59:41.314495	2024112505002339	9199	RNLI	44	58	11	506.4	5570.4
2024-11-25T11:59:42.184442	2024112505002340	8031	MBJC	45	41	10	383.9	3839
2024-11-25T11:59:42.314357	2024112505002341	9225	VLUCL	91	42	20	648	12960
2024-11-25T11:59:48.649435	2024112505002342	2898	NRN	49	21	400	1001.1	400440
2024-11-25T11:59:52.659444	2024112505002343	9179	MEL	38	56	10	306	3060
2024-11-25T11:59:53.672192	2024112505002344	9184	ILI	58	35	12	486	5832
2024-11-25T11:59:53.672625	2024112505002345	9184	ILI	58	49	3	486	1458
2024-11-25T11:59:54.936084	2024112505002346	9184	ILI	47	49	10	486	4860
2024-11-25T11:59:55.472646	2024112505002347	8133	PHCL	58	25	10	549.5	5495
2024-11-25T11:59:56.118593	2024112505002348	9213	HATHY	38	8	17	1520	25840
2024-11-25T11:59:56.118704	2024112505002349	9213	HATHY	38	41	10	1520	15200
2024-11-25T11:59:56.118767	2024112505002350	9213	HATHY	38	55	56	1520	85120
2024-11-25T11:59:56.118819	2024112505002351	9213	HATHY	38	61	20	1520	30400
2024-11-25T11:59:56.118871	2024112505002352	9213	HATHY	38	21	10	1525	15250
2024-11-25T11:59:56.118921	2024112505002353	9213	HATHY	38	57	37	1525	56425
2024-11-25T11:59:56.947258	2024112505002354	2919	NIFRA	94	49	14	266	3724
2024-11-25T11:59:57.956792	2024112505002355	9184	ILI	25	49	11	486	5346
2024-11-25T12:00:00.410976	2024112505002356	2919	NIFRA	28	56	150	267	40050
2024-11-25T12:00:01.369922	2024112505002357	2881	NRIC	58	17	53	774	41022
2024-11-25T12:00:01.717804	2024112505002358	9225	VLUCL	91	56	10	648	6480
2024-11-25T12:00:10.015501	2024112505002359	9184	ILI	49	49	10	487	4870
2024-11-25T12:00:11.089618	2024112505002360	9184	ILI	21	62	10	486	4860
2024-11-25T12:00:20.461995	2024112505002361	9199	RNLI	56	16	11	506.5	5571.5
2024-11-25T12:00:45.905125	2024112505002362	9184	ILI	14	58	10	486	4860
2024-11-25T12:00:47.300093	2024112505002363	8074	KDBY	78	49	100	9.41	941
2024-11-25T12:00:47.414591	2024112505002364	9209	CLI	94	38	10	670.5	6705
2024-11-25T12:00:47.564173	2024112505002365	8073	NICFC	33	17	100	9.36	936
2024-11-25T12:00:55.831473	2024112505002366	8133	PHCL	64	48	30	549	16470
2024-11-25T12:00:55.83163	2024112505002367	8133	PHCL	64	49	315	550	173250
2024-11-25T12:00:55.831706	2024112505002368	8133	PHCL	64	58	10	550	5500
2024-11-25T12:00:56.550022	2024112505002369	9139	SAGF	32	28	100	10.21	1021
2024-11-25T12:00:56.805143	2024112505002370	2835	NBF2	42	34	500	9.49	4745
2024-11-25T12:00:56.805211	2024112505002371	2835	NBF2	42	76	5000	9.5	47500
2024-11-25T12:00:57.652366	2024112505002372	9193	GCIL	51	54	10	485	4850
2024-11-25T12:01:02.199897	2024112505002373	235	HDL	13	45	150	1311	196650
2024-11-25T12:01:02.200192	2024112505002374	235	HDL	13	53	50	1311	65550
2024-11-25T12:01:03.324669	2024112505002375	2898	NRN	49	36	10	1001.1	10011
2024-11-25T12:01:05.523248	2024112505002376	9216	SONA	1	38	10	470	4700
2024-11-25T12:01:07.724607	2024112505002377	2742	HIDCL	6	37	25	262	6550
2024-11-25T12:01:07.996056	2024112505002378	9183	NRM	32	11	137	467	63979
2024-11-25T12:01:07.99615	2024112505002379	9183	NRM	32	38	10	467	4670
2024-11-25T12:01:07.99619	2024112505002380	9183	NRM	32	17	82	468	38376
2024-11-25T12:01:10.142526	2024112505002381	2898	NRN	49	58	2190	1001.1	2192409
2024-11-25T12:01:11.299373	2024112505002382	9179	MEL	38	55	10	306	3060
2024-11-25T12:01:17.632603	2024112505002383	9213	HATHY	28	40	100	1521	152100
2024-11-25T12:01:17.632717	2024112505002384	9213	HATHY	28	46	45	1522	68490
2024-11-25T12:01:17.632793	2024112505002385	9213	HATHY	28	69	700	1524	1066800
2024-11-25T12:01:19.658394	2024112505002386	2898	NRN	41	58	10	1001.1	10011
2024-11-25T12:01:19.658726	2024112505002387	2898	NRN	41	16	10	1002	10020
2024-11-25T12:01:20.238855	2024112505002388	9234	HRL	52	35	10	845.1	8451
2024-11-25T12:01:26.303128	2024112505002389	235	HDL	4	53	10	1311	13110
2024-11-25T12:01:26.862636	2024112505002390	9209	CLI	34	45	10	670.6	6706
2024-11-25T12:01:34.403752	2024112505002391	9213	HATHY	81	57	13	1525	19825
2024-11-25T12:01:34.403937	2024112505002392	9213	HATHY	81	25	50	1525	76250
2024-11-25T12:01:34.40399	2024112505002393	9213	HATHY	81	5	100	1525	152500
2024-11-25T12:01:37.696082	2024112505002394	9213	HATHY	28	43	20	1527	30540
2024-11-25T12:01:37.696152	2024112505002395	9213	HATHY	28	32	135	1527	206145
2024-11-25T12:01:37.712197	2024112505002396	9209	CLI	38	48	10	671	6710
2024-11-25T12:01:38.629607	2024112505002397	2881	NRIC	11	36	53	775	41075
2024-11-25T12:01:39.260688	2024112505002398	8021	SAHAS	29	44	100	513.1	51310
2024-11-25T12:01:39.260914	2024112505002399	8021	SAHAS	17	44	20	513	10260
2024-11-25T12:01:39.261003	2024112505002400	8021	SAHAS	48	44	50	513	25650
2024-11-25T12:01:39.261085	2024112505002401	8021	SAHAS	35	44	75	513	38475
2024-11-25T12:01:43.785626	2024112505002402	9234	HRL	49	41	20	846	16920
2024-11-25T12:01:44.431264	2024112505002403	9213	HATHY	81	32	37	1527	56499
2024-11-25T12:01:44.922825	2024112505002404	8031	MBJC	6	29	40	384	15360
2024-11-25T12:01:44.923029	2024112505002405	8031	MBJC	6	29	40	384	15360
2024-11-25T12:01:44.92311	2024112505002406	8031	MBJC	6	42	25	384	9600
2024-11-25T12:01:44.923206	2024112505002407	8031	MBJC	6	58	10	384	3840
2024-11-25T12:01:44.923278	2024112505002408	8031	MBJC	6	45	85	384	32640
2024-11-25T12:01:46.002987	2024112505002409	2742	HIDCL	45	37	192	262	50304
2024-11-25T12:01:46.003207	2024112505002410	2742	HIDCL	45	4	200	262	52400
2024-11-25T12:01:47.82834	2024112505002411	9216	SONA	1	49	10	470	4700
2024-11-25T12:01:48.927742	2024112505002412	8023	MMF1	49	46	100	8.91	891
2024-11-25T12:02:03.932714	2024112505002413	9234	HRL	49	49	10	847	8470
2024-11-25T12:02:03.93327	2024112505002414	9234	HRL	49	32	31	847	26257
2024-11-25T12:02:03.933684	2024112505002415	9234	HRL	49	58	10	847	8470
2024-11-25T12:02:03.934105	2024112505002416	9234	HRL	49	55	10	847	8470
2024-11-25T12:02:07.224196	2024112505002417	307	NTC	42	34	40	969.9	38796
2024-11-25T12:02:07.22432	2024112505002418	307	NTC	42	54	60	969.9	58194
2024-11-25T12:02:12.936848	2024112505002419	235	HDL	17	53	15	1311	19665
2024-11-25T12:02:19.035307	2024112505002420	2898	NRN	41	49	30	1002	30060
2024-11-25T12:02:19.22542	2024112505002421	9184	ILI	35	45	12	486.1	5833.2
2024-11-25T12:02:20.233244	2024112505002422	8031	MBJC	51	45	10	382.5	3825
2024-11-25T12:02:21.923129	2024112505002423	3946	CHDC	49	52	11	1638	18018
2024-11-25T12:02:23.050692	2024112505002424	8133	PHCL	64	36	10	550	5500
2024-11-25T12:02:26.673582	2024112505002425	8021	SAHAS	36	44	19	513	9747
2024-11-25T12:02:27.388825	2024112505002426	9234	HRL	49	32	10	847	8470
2024-11-25T12:02:29.475231	2024112505002427	9179	MEL	13	50	400	306.9	122760
2024-11-25T12:02:29.475514	2024112505002428	9179	MEL	13	45	10	307	3070
2024-11-25T12:02:29.47568	2024112505002429	9179	MEL	13	42	290	307	89030
2024-11-25T12:02:33.136734	2024112505002430	9209	CLI	34	41	10	670.6	6706
2024-11-25T12:02:39.759254	2024112505002431	9193	GCIL	35	44	11	485	5335
2024-11-25T12:02:39.857333	2024112505002432	9234	HRL	49	22	31	847	26257
2024-11-25T12:02:40.066166	2024112505002433	8021	SAHAS	16	46	10	512.5	5125
2024-11-25T12:02:41.18119	2024112505002434	2919	NIFRA	94	41	32	266	8512
2024-11-25T12:02:41.181447	2024112505002435	2919	NIFRA	34	41	32	266	8512
2024-11-25T12:02:43.192948	2024112505002436	9234	HRL	49	41	10	847	8470
2024-11-25T12:02:48.904536	2024112505002437	3946	CHDC	28	13	10	1643.9	16439
2024-11-25T12:02:50.490216	2024112505002438	2809	SHIVM	51	17	100	580	58000
2024-11-25T12:02:50.490662	2024112505002439	2809	SHIVM	35	17	100	579.6	57960
2024-11-25T12:02:50.490914	2024112505002440	2809	SHIVM	42	17	100	579.5	57950
2024-11-25T12:02:50.491129	2024112505002441	2809	SHIVM	77	17	3029	579	1753791
2024-11-25T12:02:50.491416	2024112505002442	2809	SHIVM	44	17	1500	579	868500
2024-11-25T12:02:50.491645	2024112505002443	2809	SHIVM	49	17	170	579	98430
2024-11-25T12:02:51.389	2024112505002444	9234	HRL	49	50	17	847	14399
2024-11-25T12:02:51.536943	2024112505002445	235	HDL	42	53	20	1311	26220
2024-11-25T12:02:54.650525	2024112505002446	9234	HRL	53	50	483	847	409101
2024-11-25T12:02:54.651173	2024112505002447	9234	HRL	53	37	17	847	14399
2024-11-25T12:02:55.33143	2024112505002448	8073	NICFC	33	49	100	9.36	936
2024-11-25T12:02:57.268617	2024112505002449	9184	ILI	35	41	12	486.1	5833.2
2024-11-25T12:03:06.119655	2024112505002450	9216	SONA	14	56	20	471	9420
2024-11-25T12:03:07.544867	2024112505002451	9184	ILI	35	32	12	486.1	5833.2
2024-11-25T12:03:07.637005	2024112505002452	2742	HIDCL	45	45	100	262	26200
2024-11-25T12:03:09.72567	2024112505002453	8106	GIBF1	32	57	100	9.78	978
2024-11-25T12:03:13.116822	2024112505002454	8031	MBJC	43	51	50	383	19150
2024-11-25T12:03:13.780047	2024112505002455	9234	HRL	53	37	14	847	11858
2024-11-25T12:03:13.780715	2024112505002456	9234	HRL	53	34	31	848	26288
2024-11-25T12:03:13.781157	2024112505002457	9234	HRL	53	26	20	849	16980
2024-11-25T12:03:13.781598	2024112505002458	9234	HRL	53	10	54	849	45846
2024-11-25T12:03:13.782043	2024112505002459	9234	HRL	53	66	310	849	263190
2024-11-25T12:03:13.782452	2024112505002460	9234	HRL	53	7	30	849	25470
2024-11-25T12:03:13.782923	2024112505002461	9234	HRL	53	21	10	849	8490
2024-11-25T12:03:13.78336	2024112505002462	9234	HRL	53	41	31	849.9	26346.9
2024-11-25T12:03:17.998443	2024112505002463	9179	MEL	58	58	10	306	3060
2024-11-25T12:03:19.169524	2024112505002464	8074	KDBY	43	49	100	9.5	950
2024-11-25T12:03:19.169593	2024112505002465	8074	KDBY	43	7	100	9.5	950
2024-11-25T12:03:19.169628	2024112505002466	8074	KDBY	43	33	2000	9.5	19000
2024-11-25T12:03:19.566179	2024112505002467	8021	SAHAS	16	44	290	512.5	148625
2024-11-25T12:03:19.56643	2024112505002468	8021	SAHAS	52	44	200	512.4	102480
2024-11-25T12:03:19.566525	2024112505002469	8021	SAHAS	26	44	252	512.4	129124.8
2024-11-25T12:03:19.566613	2024112505002470	8021	SAHAS	8	44	258	512.3	132173.4
2024-11-25T12:03:20.132684	2024112505002471	9209	CLI	34	52	10	670.6	6706
2024-11-25T12:03:21.589468	2024112505002472	9159	SMJC	97	68	10	543.5	5435
2024-11-25T12:03:25.479981	2024112505002473	235	HDL	6	53	100	1311	131100
2024-11-25T12:03:34.249079	2024112505002474	9193	GCIL	42	14	10	482	4820
2024-11-25T12:03:34.692257	2024112505002475	8133	PHCL	32	50	10	550	5500
2024-11-25T12:03:34.692609	2024112505002476	8133	PHCL	32	47	100	550	55000
2024-11-25T12:03:35.071296	2024112505002477	8031	MBJC	11	35	50	383	19150
2024-11-25T12:03:35.071486	2024112505002478	8031	MBJC	58	35	40	382.5	15300
2024-11-25T12:03:36.65651	2024112505002479	2919	NIFRA	34	49	54	266	14364
2024-11-25T12:03:42.901512	2024112505002480	9183	NRM	14	41	10	464	4640
2024-11-25T12:03:42.909263	2024112505002481	3946	CHDC	66	13	90	1643.9	147951
2024-11-25T12:03:42.909472	2024112505002482	3946	CHDC	66	94	400	1644.8	657920
2024-11-25T12:03:42.909664	2024112505002483	3946	CHDC	66	36	57	1645	93765
2024-11-25T12:03:42.909761	2024112505002484	3946	CHDC	66	19	11	1645	18095
2024-11-25T12:03:42.909856	2024112505002485	3946	CHDC	66	36	11	1645	18095
2024-11-25T12:03:42.909925	2024112505002486	3946	CHDC	66	17	31	1645	50995
2024-11-25T12:03:43.09867	2024112505002487	9216	SONA	1	35	10	470	4700
2024-11-25T12:03:43.85821	2024112505002488	307	NTC	42	36	40	970	38800
2024-11-25T12:03:43.85838	2024112505002489	307	NTC	42	35	10	970	9700
2024-11-25T12:03:43.936541	2024112505002490	9213	HATHY	35	57	22	1512	33264
2024-11-25T12:03:45.355834	2024112505002491	307	NTC	17	89	100	969.6	96960
2024-11-25T12:03:45.853577	2024112505002492	8133	PHCL	32	69	90	550	49500
2024-11-25T12:03:45.853732	2024112505002493	8133	PHCL	64	69	410	548.1	224721
2024-11-25T12:03:50.921928	2024112505002494	9184	ILI	35	37	12	486.1	5833.2
2024-11-25T12:03:54.903995	2024112505002495	9234	HRL	53	49	165	847	139755
2024-11-25T12:03:54.904669	2024112505002496	9234	HRL	53	26	500	849.5	424750
2024-11-25T12:03:54.905221	2024112505002497	9234	HRL	53	41	69	849.9	58643.1
2024-11-25T12:03:54.905775	2024112505002498	9234	HRL	53	58	500	849.9	424950
2024-11-25T12:03:54.906337	2024112505002499	9234	HRL	53	38	266	850	226100
2024-11-25T12:03:54.924651	2024112505002500	9209	CLI	34	48	10	670.6	6706
2024-11-25T12:03:55.127938	2024112505002501	3946	CHDC	28	5	10	1648	16480
2024-11-25T12:03:56.259419	2024112505002502	9213	HATHY	7	32	28	1527	42756
2024-11-25T12:03:56.259582	2024112505002503	9213	HATHY	7	59	100	1527	152700
2024-11-25T12:03:56.259656	2024112505002504	9213	HATHY	7	42	12	1527	18324
2024-11-25T12:03:56.259724	2024112505002505	9213	HATHY	7	59	100	1527	152700
2024-11-25T12:03:56.259781	2024112505002506	9213	HATHY	7	67	10	1527.9	15279
2024-11-25T12:03:56.259835	2024112505002507	9213	HATHY	7	29	20	1529	30580
2024-11-25T12:03:56.259905	2024112505002508	9213	HATHY	7	35	300	1529	458700
2024-11-25T12:03:56.259954	2024112505002509	9213	HATHY	7	72	100	1529.9	152990
2024-11-25T12:03:56.260005	2024112505002510	9213	HATHY	7	59	100	1530	153000
2024-11-25T12:03:56.260053	2024112505002511	9213	HATHY	7	94	100	1530	153000
2024-11-25T12:03:56.260101	2024112505002512	9213	HATHY	7	75	600	1530	918000
2024-11-25T12:03:56.260149	2024112505002513	9213	HATHY	7	58	22	1530	33660
2024-11-25T12:03:56.260198	2024112505002514	9213	HATHY	7	53	20	1530	30600
2024-11-25T12:03:56.260245	2024112505002515	9213	HATHY	7	1	100	1530	153000
2024-11-25T12:04:02.265495	2024112505002516	9213	HATHY	7	36	22	1530	33660
2024-11-25T12:04:03.047308	2024112505002517	8074	KDBY	78	57	100	9.41	941
2024-11-25T12:04:06.761741	2024112505002518	9179	MEL	58	42	10	307	3070
2024-11-25T12:04:06.761914	2024112505002519	9179	MEL	58	49	10	307	3070
2024-11-25T12:04:06.761971	2024112505002520	9179	MEL	58	58	10	307	3070
2024-11-25T12:04:09.027543	2024112505002521	307	NTC	42	35	100	970	97000
2024-11-25T12:04:09.781894	2024112505002522	9199	RNLI	28	36	11	506.8	5574.8
2024-11-25T12:04:09.786376	2024112505002523	9216	SONA	1	58	10	470	4700
2024-11-25T12:04:11.545237	2024112505002524	3946	CHDC	66	67	89	1646	146494
2024-11-25T12:04:12.047539	2024112505002525	8021	SAHAS	8	42	37	512.3	18955.1
2024-11-25T12:04:13.016634	2024112505002526	9225	VLUCL	45	57	60	650	39000
2024-11-25T12:04:19.916951	2024112505002527	9159	SMJC	97	32	10	543.5	5435
2024-11-25T12:04:24.152221	2024112505002528	9193	GCIL	42	45	11	484	5324
2024-11-25T12:04:25.206082	2024112505002529	3946	CHDC	28	5	10	1648	16480
2024-11-25T12:04:31.367601	2024112505002530	2919	NIFRA	34	7	20	266	5320
2024-11-25T12:04:33.697373	2024112505002531	9184	ILI	38	29	12	486.2	5834.4
2024-11-25T12:04:33.850035	2024112505002532	235	HDL	13	55	50	1311	65550
2024-11-25T12:04:35.546626	2024112505002533	8133	PHCL	43	76	40	548.3	21932
2024-11-25T12:04:35.546907	2024112505002534	8133	PHCL	64	76	90	548.1	49329
2024-11-25T12:04:35.547102	2024112505002535	8133	PHCL	64	76	135	548.1	73993.5
2024-11-25T12:04:35.547358	2024112505002536	8133	PHCL	32	76	100	548	54800
2024-11-25T12:04:35.547558	2024112505002537	8133	PHCL	32	76	135	546	73710
2024-11-25T12:04:35.605738	2024112505002538	9234	HRL	51	42	10	849.9	8499
2024-11-25T12:04:37.039494	2024112505002539	9234	HRL	53	38	30	850	25500
2024-11-25T12:04:37.040056	2024112505002540	9234	HRL	53	34	10	850	8500
2024-11-25T12:04:37.040455	2024112505002541	9234	HRL	53	16	10	850	8500
2024-11-25T12:04:37.040866	2024112505002542	9234	HRL	53	5	100	850	85000
2024-11-25T12:04:37.041255	2024112505002543	9234	HRL	53	49	10	850	8500
2024-11-25T12:04:37.041692	2024112505002544	9234	HRL	53	36	20	850	17000
2024-11-25T12:04:37.042075	2024112505002545	9234	HRL	53	41	10	850	8500
2024-11-25T12:04:37.042459	2024112505002546	9234	HRL	53	58	10	850	8500
2024-11-25T12:04:37.042854	2024112505002547	9234	HRL	53	42	20	850	17000
2024-11-25T12:04:37.043258	2024112505002548	9234	HRL	53	13	20	850	17000
2024-11-25T12:04:37.04371	2024112505002549	9234	HRL	53	8	10	850	8500
2024-11-25T12:04:37.043927	2024112505002550	9234	HRL	53	8	10	850	8500
2024-11-25T12:04:37.044066	2024112505002551	9234	HRL	53	94	10	850	8500
2024-11-25T12:04:37.044191	2024112505002552	9234	HRL	53	43	10	850	8500
2024-11-25T12:04:37.044353	2024112505002553	9234	HRL	53	85	500	850	425000
2024-11-25T12:04:37.044509	2024112505002554	9234	HRL	53	94	10	850	8500
2024-11-25T12:04:37.044634	2024112505002555	9234	HRL	53	21	10	850	8500
2024-11-25T12:04:37.044777	2024112505002556	9234	HRL	53	49	10	850	8500
2024-11-25T12:04:37.044902	2024112505002557	9234	HRL	53	58	100	850	85000
2024-11-25T12:04:37.045024	2024112505002558	9234	HRL	53	21	10	850	8500
2024-11-25T12:04:37.045162	2024112505002559	9234	HRL	53	52	20	850	17000
2024-11-25T12:04:37.045286	2024112505002560	9234	HRL	53	42	31	850	26350
2024-11-25T12:04:37.045454	2024112505002561	9234	HRL	53	66	29	850	24650
2024-11-25T12:04:38.059486	2024112505002562	307	NTC	17	89	90	969.6	87264
2024-11-25T12:04:49.0187	2024112505002563	235	HDL	34	29	10	1311	13110
2024-11-25T12:04:50.007287	2024112505002564	8021	SAHAS	96	44	100	513	51300
2024-11-25T12:04:51.039982	2024112505002565	2898	NRN	49	34	37	1000	37000
2024-11-25T12:04:51.080825	2024112505002566	235	HDL	34	53	20	1311	26220
2024-11-25T12:04:51.307479	2024112505002567	3946	CHDC	66	67	200	1647	329400
2024-11-25T12:04:53.450373	2024112505002568	235	HDL	57	53	80	1311	104880
2024-11-25T12:04:55.403999	2024112505002569	2742	HIDCL	5	5	200	262.5	52500
2024-11-25T12:04:58.868561	2024112505002570	9209	CLI	34	50	10	670.6	6706
2024-11-25T12:04:59.477911	2024112505002571	307	NTC	17	35	390	969.6	378144
2024-11-25T12:05:01.254769	2024112505002572	9234	HRL	58	48	10	846.1	8461
2024-11-25T12:05:01.784301	2024112505002573	9234	HRL	25	66	78	849	66222
2024-11-25T12:05:01.784551	2024112505002574	9234	HRL	25	66	17	850	14450
2024-11-25T12:05:01.784669	2024112505002575	9234	HRL	25	21	100	850	85000
2024-11-25T12:05:01.784786	2024112505002576	9234	HRL	25	58	10	850	8500
2024-11-25T12:05:01.784902	2024112505002577	9234	HRL	25	46	10	850	8500
2024-11-25T12:05:01.785017	2024112505002578	9234	HRL	25	42	10	850	8500
2024-11-25T12:05:01.785132	2024112505002579	9234	HRL	25	36	31	850	26350
2024-11-25T12:05:01.785244	2024112505002580	9234	HRL	25	13	10	850	8500
2024-11-25T12:05:01.785361	2024112505002581	9234	HRL	25	32	10	850	8500
2024-11-25T12:05:01.785475	2024112505002582	9234	HRL	25	49	20	850	17000
2024-11-25T12:05:01.785589	2024112505002583	9234	HRL	25	45	10	850	8500
2024-11-25T12:05:01.785699	2024112505002584	9234	HRL	25	38	10	850	8500
2024-11-25T12:05:01.78581	2024112505002585	9234	HRL	25	58	176	850	149600
2024-11-25T12:05:01.785919	2024112505002586	9234	HRL	25	35	10	850	8500
2024-11-25T12:05:01.786038	2024112505002587	9234	HRL	25	38	10	850	8500
2024-11-25T12:05:01.786151	2024112505002588	9234	HRL	25	42	76	850	64600
2024-11-25T12:05:04.553487	2024112505002589	8031	MBJC	51	49	90	383	34470
2024-11-25T12:05:07.132539	2024112505002590	235	HDL	57	53	120	1311	157320
2024-11-25T12:05:08.485187	2024112505002591	9159	SMJC	7	17	30	549	16470
2024-11-25T12:05:08.485352	2024112505002592	9159	SMJC	7	35	10	549	5490
2024-11-25T12:05:08.4854	2024112505002593	9159	SMJC	7	21	10	549	5490
2024-11-25T12:05:14.606496	2024112505002594	8073	NICFC	33	57	100	9.36	936
2024-11-25T12:05:16.081931	2024112505002595	9234	HRL	58	44	10	846.1	8461
2024-11-25T12:05:16.42326	2024112505002596	2919	NIFRA	42	26	10	266	2660
2024-11-25T12:05:16.423467	2024112505002597	2919	NIFRA	84	26	100	266	26600
2024-11-25T12:05:16.42355	2024112505002598	2919	NIFRA	34	26	300	266	79800
2024-11-25T12:05:18.173058	2024112505002599	9216	SONA	17	44	70	470.9	32963
2024-11-25T12:05:18.173242	2024112505002600	9216	SONA	17	56	30	471	14130
2024-11-25T12:05:18.173308	2024112505002601	9216	SONA	17	58	10	471	4710
2024-11-25T12:05:18.173386	2024112505002602	9216	SONA	17	25	390	471	183690
2024-11-25T12:05:18.699305	2024112505002603	9216	SONA	1	49	10	470	4700
2024-11-25T12:05:18.699467	2024112505002604	9216	SONA	22	49	240	470	112800
2024-11-25T12:05:22.898754	2024112505002605	9193	GCIL	42	25	11	484	5324
2024-11-25T12:05:23.909044	2024112505002606	9234	HRL	25	44	10	848	8480
2024-11-25T12:05:23.909368	2024112505002607	9234	HRL	25	42	294	850	249900
2024-11-25T12:05:23.909487	2024112505002608	9234	HRL	25	56	10	850	8500
